SMILES_solute,SMILES_solvent,T/K,COSMO-SAC1,lngamma1,x1,dlnr1,index
CCCCCCCC,Cc1cccc2ccccc12,393.15,0.405406832,0.7608,1.00E-08,0.355393168,19141
CCCCCC,CCCCCCCCC(=O)CCCCCCCC,329.85,-0.221624591,0.1398,1.00E-08,0.361424591,19142
CCCCCC,CCCCCCCCC(=O)CCCCCCCC,343.95,-0.227548988,0.1133,1.00E-08,0.340848988,19143
CCCCCC,CCCCCCCCC(=O)CCCCCCCC,355.85,-0.232117889,0.0488,1.00E-08,0.280917889,19144
CCCCCC,CCCCCCCCC(=O)CCCCCCCC,333.95,-0.223408457,0.0953,1.00E-08,0.318708457,19145
CC1CCCCC1,CC(O)C(=O)O,358.75,5.364877316,3.8836,1.00E-08,-1.481277316,19146
CC1CCCCC1,CC(O)C(=O)O,343.95,5.610197855,3.912,1.00E-08,-1.698197855,19147
CC1CCCCC1,CC(O)C(=O)O,333.55,5.79143476,3.8628,1.00E-08,-1.92863476,19148
C1CCCCC1,Brc1ccccc1,298.15,0.452273361,0.6206,1.00E-08,0.168326639,19149
CCCCO,CCCCCCCCCCCCCCCC(=O)O,374.15,-0.414616366,0.3716,1.00E-08,0.786216366,19150
CCCCO,CCCCCCCCCCCCCCCC(=O)O,365.25,-0.427461205,0.392,1.00E-08,0.819461205,19151
CCCCO,CCCCCCCCCCCCCCCC(=O)O,354.75,-0.444426022,0.4574,1.00E-08,0.901826022,19152
CCCCO,CCCCCCCCCCCCCCCC(=O)O,340.19,-0.471542687,0.499,1.00E-08,0.970542687,19153
CCCCO,CCCCCCCCCCCCCCCC(=O)O,348.01,-0.456433182,0.4415,1.00E-08,0.897933182,19154
CCCCO,CCCCCCCCCCCCCCCC(=O)O,358.32,-0.438427347,0.3577,1.00E-08,0.796127347,19155
C#CCCCCCC,CN(C)C=O,283.15,-0.247329408,1.2326,1.00E-08,1.479929408,19156
C#CCCCCCC,CN(C)C=O,298.15,-0.176246543,1.3788,1.00E-08,1.555046543,19157
CCCCCCCCC,OCC(F)(F)F,298.15,3.533672415,5.2005,1.00E-08,1.666827585,19158
CCCCCCCCCCO,CCCO,298.15,0.473949869,0.107,1.00E-08,-0.366949869,19159
CCCCCCCCCCO,CCO,298.15,0.962688036,0.117,1.00E-08,-0.845688036,19160
Cc1ccc(C)cc1,C1CCCCC1,298.15,0.342008505,0.179,1.00E-08,-0.163008505,19161
CCCCO,CC(=O)O,298.15,0.596426416,0.237,1.00E-08,-0.359426416,19162
CCc1ccccc1,COCCO,298,0.940091421,1.5892,1.00E-08,0.649108579,19163
CCCCC,CCC(=O)N(C)C,297.15,0.808262888,1.8083,1.00E-08,1.000037112,19164
CCCCC,CCC(=O)N(C)C,313.15,0.768773524,1.581,1.00E-08,0.812226476,19165
CC1CCCCC1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,298.15,0.691654893,1.1184,1.00E-08,0.426745107,19166
CC1CCCCC1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,398.15,0.319568001,0.69,1.00E-08,0.370431999,19167
CC1CCCCC1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,348.15,0.474697664,0.84,1.00E-08,0.365302336,19168
CC1CCCCC1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,373.15,0.390948684,0.78,1.00E-08,0.389051316,19169
CC1CCCCC1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,323.15,0.573694305,0.96,1.00E-08,0.386305695,19170
CCCCCCC,CC1CCS(=O)(=O)C1,298.15,3.21584466,3.6735,1.00E-08,0.45765534,19171
CCCCCCC,CC1CCS(=O)(=O)C1,313.15,3.08032497,3.437,1.00E-08,0.35667503,19172
CCCCCCC,CC1CCS(=O)(=O)C1,333.15,2.905735958,3.3283,1.00E-08,0.422564042,19173
CCC#N,CCCCCC(S)S,314.85,0.179332183,0.81,1.00E-08,0.630667817,19174
CCC(C)C,O=C1CCCCC1,298.15,0.612651026,1.206,1.00E-08,0.593348974,19175
CCc1ccccc1,CCOC(=O)c1ccccc1,313.2,0.115833217,0.0953,1.00E-08,-0.020533217,19176
CCc1ccccc1,CCOC(=O)c1ccccc1,323.2,0.111089472,0.077,1.00E-08,-0.034089472,19177
CCc1ccccc1,CCOC(=O)c1ccccc1,333.2,0.106558258,0.0677,1.00E-08,-0.038858258,19178
CCc1ccccc1,CCOC(=O)c1ccccc1,343.2,0.102229876,0.0583,1.00E-08,-0.043929876,19179
C=CCCCC,OCc1ccco1,298.15,2.429071695,2.8094,1.00E-08,0.380328305,19180
C=CCCCC,OCc1ccco1,278.15,2.613217756,2.9704,1.00E-08,0.357182244,19181
CO,Cc1cccc(C)n1,298.15,0.175851467,0.108,1.00E-08,-0.067851467,19182
CC(C)O,C[N+](=O)[O-],298.15,1.355185669,1.013,1.00E-08,-0.342185669,19183
CCOCC,COC(C)(C)C,298.15,0.03129521,0.086,1.00E-08,0.05470479,19184
Cc1ccccc1,NCCCCCCCCN,348.25,0.080021086,0.7324,1.00E-08,0.652378914,19185
Cc1ccccc1,NCCCCCCCCN,343.19,0.084434588,0.7467,1.00E-08,0.662265412,19186
Cc1ccccc1,NCCCCCCCCN,328.21,0.098721999,0.8713,1.00E-08,0.772578001,19187
Cc1ccccc1,NCCCCCCCCN,348.15,0.080106446,0.7261,1.00E-08,0.645993554,19188
Cc1ccccc1,NCCCCCCCCN,343.15,0.084470259,0.7472,1.00E-08,0.662729741,19189
Cc1ccccc1,NCCCCCCCCN,338.15,0.089029557,0.7761,1.00E-08,0.687070443,19190
Cc1ccccc1,NCCCCCCCCN,328.15,0.0987832,0.8709,1.00E-08,0.7721168,19191
Cc1ccccc1,NCCCCCCCCN,338.23,0.088955009,0.7747,1.00E-08,0.685744991,19192
CC(C)O,CCCCCOC(C)=O,298.15,0.591901859,1.0508,1.00E-08,0.458898141,19193
CC=C(C)C,C=C(C)CC,298.15,0.002064007,0.053,1.00E-08,0.050935993,19194
c1ccccc1,C=C(C#N)CCC#N,298.15,1.027786579,0.9478,1.00E-08,-0.079986579,19195
C=CC(=C)C,C1=Cc2ccccc2C1,298.15,-0.00402572,0.4447,1.00E-08,0.44872572,19196
CCCCCCC,OCCS,333.15,2.910442878,3.6215,1.00E-08,0.711057122,19197
CCCCCCC,OCCS,313.15,3.146299977,4.218,1.00E-08,1.071700023,19198
CCCCCCC,OCCS,298.15,3.338980242,4.5138,1.00E-08,1.174819758,19199
C[N+](=O)[O-],CC(Cl)Cl,298.2,1.05910712,0.5423,1.00E-08,-0.51680712,19200
c1ccccc1,CCCCCCCCCCCCCCO,317.95,-0.122484178,0.239,1.00E-08,0.361484178,19201
c1ccccc1,CCCCCCCCCCCCCCO,348.95,-0.178520733,0.2776,1.00E-08,0.456120733,19202
c1ccccc1,CCCCCCCCCCCCCCO,329.25,-0.144843307,0.4253,1.00E-08,0.570143307,19203
c1ccccc1,CCCCCCCCCCCCCCO,338.25,-0.161005764,0.3646,1.00E-08,0.525605764,19204
C=CC(=C)C,COc1ccccc1Br,298.15,0.008304698,0.5766,1.00E-08,0.568295302,19205
CCCCl,ClCc1ccccc1,273.15,0.021644979,0.1989,1.00E-08,0.177255021,19206
CCCCl,ClCc1ccccc1,298.15,0.017011204,0.1989,1.00E-08,0.181888796,19207
C=CCCCCCC,O=C(O)CCCCCC(=O)O,284.95,4.325133453,2.3665,1.00E-08,-1.958633453,19208
CCC(C)=O,CCCCCCCCC(O)O,338.85,-0.540551192,0.77,1.00E-08,1.310551192,19209
CCC(C)=O,CCCCCCCCC(O)O,348.85,-0.519011843,0.58,1.00E-08,1.099011843,19210
CCC(C)=O,CCCCCCCCC(O)O,360.15,-0.496768127,0.5,1.00E-08,0.996768127,19211
CC(C)CC(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,303.15,-0.135590331,-0.1851,1.00E-08,-0.049509669,19212
c1ccccc1,CCC(=O)c1ccccc1,298.15,-0.075804103,0.0677,1.00E-08,0.143504103,19213
CCO,CCCCCCCCCCCCCCC#N,298.15,1.208132929,1.477,1.00E-08,0.268867071,19214
CCOCC,CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,313.15,-0.599756878,-0.1863,1.00E-08,0.413456878,19215
CCOCC,CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,333.15,-0.578055278,-0.2231,1.00E-08,0.354955278,19216
CCOCC,CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,323.15,-0.587746886,-0.2107,1.00E-08,0.377046886,19217
CCOCC,CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,303.15,-0.614586657,-0.1744,1.00E-08,0.440186657,19218
CCCCCCCCCC,O=S1(=O)CCCC1,343.15,4.497198005,4.835,1.00E-08,0.337801995,19219
CCCCCCCCCC,O=S1(=O)CCCC1,333.15,4.613098063,4.9929,1.00E-08,0.379801937,19220
CCCCCCCCCC,O=S1(=O)CCCC1,363.15,4.267683704,4.5234,1.00E-08,0.255716296,19221
CCCCCCCCCC,O=S1(=O)CCCC1,373.15,4.154922253,4.3798,1.00E-08,0.224877747,19222
CCCCCCCCCC,O=S1(=O)CCCC1,353.15,4.381902961,4.6693,1.00E-08,0.287397039,19223
CCCC,Cc1ccc(C)cc1,329.99,0.152268736,0.4447,1.00E-08,0.292431264,19224
CCCC,Cc1ccc(C)cc1,319.99,0.163411036,0.4574,1.00E-08,0.293988964,19225
CCCC,Cc1ccc(C)cc1,309.85,0.175724708,0.4762,1.00E-08,0.300475292,19226
CCCC,Cc1ccc(C)cc1,299.99,0.1887956,0.4947,1.00E-08,0.3059044,19227
CCCC,Cc1ccc(C)cc1,289.99,0.203292375,0.5188,1.00E-08,0.315507625,19228
OCC(F)(F)F,C1CCOC1,298.15,-2.330801699,1.432,1.00E-08,3.762801699,19229
C1CCCCC1,C=CC(=C)C,298.15,0.393967627,0.17,1.00E-08,-0.223967627,19230
CCCO,C=CCCCC,298.15,1.967777481,0.689,1.00E-08,-1.278777481,19231
ClCCCl,C1COCCO1,298.15,-0.994760382,0.305,1.00E-08,1.299760382,19232
CCc1ccccc1,NCCCCCCCCCCCCN,353.15,-0.013441082,0.903,1.00E-08,0.916441082,19233
CCc1ccccc1,NCCCCCCCCCCCCN,348.25,-0.008859553,0.9163,1.00E-08,0.925159553,19234
CCc1ccccc1,NCCCCCCCCCCCCN,358.25,-0.018014768,0.8838,1.00E-08,0.901814768,19235
CCc1ccccc1,NCCCCCCCCCCCCN,363.21,-0.022282624,0.8713,1.00E-08,0.893582624,19236
C=CCCC,OCCOCCOCCO,333.2,0.806044292,2.8633,1.00E-08,2.057255708,19237
C=CCCC,OCCOCCOCCO,348.2,0.784745308,2.7782,1.00E-08,1.993454692,19238
C=CCCC,OCCOCCOCCO,363.2,0.762723625,2.6967,1.00E-08,1.933976375,19239
CCCCCC,Cc1ccnc2ccccc12,293.15,1.002368617,1.8485,1.00E-08,0.846131383,19240
CCCC(C)C,c1ccc2cnccc2c1,293.15,1.15202709,2.1883,1.00E-08,1.03627291,19241
CCCCCCC,Cc1ccc2ccccc2n1,293.15,1.074760199,1.8594,1.00E-08,0.784639801,19242
CC(C)C(C)C,c1ccc2cnccc2c1,293.15,1.068812176,2.2192,1.00E-08,1.150387824,19243
CCCCC(C)C,c1ccc2cnccc2c1,293.15,1.304648116,2.3046,1.00E-08,0.999951884,19244
C=CCCCC,Cc1ccc2ccccc2n1,293.15,0.426423523,1.3913,1.00E-08,0.964876477,19245
C1CCCC1,Cc1ccnc2ccccc12,293.15,0.664570083,1.2119,1.00E-08,0.547329917,19246
C=CCCCCC,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.222683153,0.2829,1.00E-08,0.505583153,19247
C=CCCCCC,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.221444014,0.2677,1.00E-08,0.489144014,19248
C=CCCCCC,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.221947718,0.2608,1.00E-08,0.482747718,19249
CCCCCl,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.410254965,-0.2345,1.00E-08,0.175754965,19250
CCCCCl,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.415201764,-0.2269,1.00E-08,0.188301764,19251
CCCCCl,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.406239268,-0.2033,1.00E-08,0.202939268,19252
CCCCl,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.492079662,-0.2957,1.00E-08,0.196379662,19253
CCCCl,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.489130223,-0.2984,1.00E-08,0.190730223,19254
CCCCl,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.49048413,-0.3147,1.00E-08,0.17578413,19255
CCC(C)Cl,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.418629478,-0.1803,1.00E-08,0.238329478,19256
CCC(C)Cl,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.41981727,-0.1924,1.00E-08,0.22741727,19257
CCC(C)Cl,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.421084318,-0.172,1.00E-08,0.249084318,19258
CI,CCCCCCCCCCCCCCCCO,367.05,-0.465867883,-0.005,1.00E-08,0.460867883,19259
CI,CCCCCCCCCCCCCCCCO,326.35,-0.397811649,0.2021,1.00E-08,0.599911649,19260
CI,CCCCCCCCCCCCCCCCO,347.25,-0.435892174,0.0695,1.00E-08,0.505392174,19261
CC1CCCCC1,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,373.15,0.063975385,0.1337,1.00E-08,0.069724615,19262
CCC(C)CC(C)(C)C,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,393.15,0.559403869,1.1184,1.00E-08,0.558996131,19263
C[C@@H]1CCCC[C@@H]1C,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,393.15,0.430396718,0.6931,1.00E-08,0.262703282,19264
CCCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,393.15,0.256045211,0.6831,1.00E-08,0.427054789,19265
CCC(C)CC(C)(C)C,CCCCCCOC(=O)c1cccc(C(=O)OCCCCCC)c1,393.15,0.110896103,0.4637,1.00E-08,0.352803897,19266
CCCCCCCCC,CCCCCCOC(=O)CCCCCCC(=O)OCCCCCC,393.15,0.186956331,0.3148,1.00E-08,0.127843669,19267
CCCCCCCC,CCCOC(=O)c1ccccc1C(=O)OCCC,393.15,0.688220019,1.0647,1.00E-08,0.376479981,19268
C[C@@H]1CCCC[C@@H]1C,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,393.15,0.616526281,1.2384,1.00E-08,0.621873719,19269
CCCC(C)(C)C(C)C,CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1C(=O)OC1CC3CCC1(C)C3(C)C)C2,393.15,0.158936444,0.9282,1.00E-08,0.769263556,19270
C[C@@H]1CCCC[C@@H]1C,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,393.15,-0.243699242,0.0198,1.00E-08,0.263499242,19271
CCC1CCCCC1,O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,393.15,0.781364627,1.1817,1.00E-08,0.400335373,19272
CCCCCCCC,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,393.15,0.664545051,1.0818,1.00E-08,0.417254949,19273
CCCCCC,CCC(C)OC(=O)c1ccccc1C(=O)OC(C)CC,393.15,0.262067857,0.7178,1.00E-08,0.455732143,19274
C1CCCCC1,C=CCOC(=O)c1ccccc1C(=O)OCC=C,393.15,0.58654079,0.7324,1.00E-08,0.14585921,19275
CCC1CCCCC1,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,393.15,0.030695848,0.131,1.00E-08,0.100304152,19276
CC=C(C)C,Clc1cccc2ccccc12,298.15,-0.014618993,0.9322,1.00E-08,0.946818993,19277
C=CC(=C)C,Clc1cccc2ccccc12,298.15,-0.094827035,0.7514,1.00E-08,0.846227035,19278
CCC(C)C,CC(C#N)CCC#N,298.15,2.760130457,3.2884,1.00E-08,0.528269543,19279
C=CC(=C)C,CNS(C)(=O)=O,297.15,2.883307004,3.1739,1.00E-08,0.290592996,19280
C=CC(=C)C,CNS(C)(=O)=O,313.15,2.746835467,3.0301,1.00E-08,0.283264533,19281
C=CC(=C)C,CNS(C)(=O)=O,343.15,2.508717595,2.8273,1.00E-08,0.318582405,19282
CCCC(C)CC,CCCCCCCCCCCCc1ccccc1,313.15,-0.178895815,0.055,1.00E-08,0.233895815,19283
CCC(C)(C)C,CCCCCCCCCCCCc1ccccc1,313.15,-0.291185959,0.074,1.00E-08,0.365185959,19284
CCCCC(C)(C)C,CCCCCCCCCCCCCCCc1ccccc1,313.15,-0.234840376,0.042,1.00E-08,0.276840376,19285
CCC(C)C,CCCCCCCCCCCCCCCc1ccccc1,313.15,-0.465756449,0.013,1.00E-08,0.478756449,19286
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCI,318.15,-0.17476964,-0.2797,1.00E-08,-0.10493036,19287
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCI,298.15,-0.15585823,-0.2744,1.00E-08,-0.11854177,19288
c1ccccc1,CCCCCCCCCCCCCCCCBr,318.15,-0.223826787,-0.293,1.00E-08,-0.069173213,19289
CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,373.15,0.161147768,0.53,1.00E-08,0.368852232,19290
CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,348.15,0.209160284,0.61,1.00E-08,0.400839716,19291
CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,398.15,0.120014125,0.5,1.00E-08,0.379985875,19292
CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,298.15,0.332392127,0.97,1.00E-08,0.637607873,19293
C=CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,298.15,0.076457636,0.7419,1.00E-08,0.665442364,19294
C=CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,398.15,-0.015193941,0.39,1.00E-08,0.405193941,19295
C=CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,373.15,0.002853222,0.41,1.00E-08,0.407146778,19296
C=CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,348.15,0.023727076,0.49,1.00E-08,0.466272924,19297
C=CCCCC,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,323.15,0.048015873,0.58,1.00E-08,0.531984127,19298
CCCCCC(C)C,CCCCCCCCCCCCCCCCCCCC,353.15,-0.266266278,-0.0651,1.00E-08,0.201166278,19299
CCCCC(C)CC,CCCCCCCCCCCCCCCCCCCC,353.15,-0.27347374,-0.0758,1.00E-08,0.19767374,19300
CCc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,398.15,-0.078133942,-0.21,1.00E-08,-0.131866058,19301
CCc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,373.15,-0.078091148,-0.2,1.00E-08,-0.121908852,19302
CCc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,348.15,-0.07854654,-0.19,1.00E-08,-0.11145346,19303
CCc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,298.15,-0.081858126,-0.11,1.00E-08,-0.028141874,19304
CCc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,323.15,-0.079707738,-0.17,1.00E-08,-0.090292262,19305
CCCC(C)CCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.581077152,-0.3133,1.00E-08,0.267777152,19306
Cc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,398.15,-0.1730557,-0.29,1.00E-08,-0.1169443,19307
Cc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,373.15,-0.176352235,-0.28,1.00E-08,-0.103647765,19308
Cc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,298.15,-0.192961072,-0.2,1.00E-08,-0.007038928,19309
Cc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,348.15,-0.180582731,-0.27,1.00E-08,-0.089417269,19310
Cc1ccccc1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,323.15,-0.186008216,-0.25,1.00E-08,-0.063991784,19311
CCC(C)(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.773257527,-0.4589,1.00E-08,0.314357527,19312
CCCC(C)CCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.521649089,-0.2536,1.00E-08,0.268049089,19313
CCC(C)C,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.804430513,-0.3581,1.00E-08,0.446330513,19314
CCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.910608094,-0.5009,1.00E-08,0.409708094,19315
CCC(C)(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.637015207,-0.3552,1.00E-08,0.281815207,19316
CCc1ccccc1,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,298.15,-0.330960072,-0.3011,1.00E-08,0.029860072,19317
CCc1ccccc1,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,323.15,-0.328337373,-0.35,1.00E-08,-0.021662627,19318
CCc1ccccc1,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,398.15,-0.322717732,-0.55,1.00E-08,-0.227282268,19319
CCc1ccccc1,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,373.15,-0.324259792,-0.54,1.00E-08,-0.215740208,19320
CCc1ccccc1,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,348.15,-0.32611685,-0.37,1.00E-08,-0.04388315,19321
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,398.15,0.404857314,0.97,1.00E-08,0.565142686,19322
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,298.15,0.790454964,1.51,1.00E-08,0.719545036,19323
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,373.15,0.478847056,1.04,1.00E-08,0.561152944,19324
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,323.15,0.66824173,1.29,1.00E-08,0.62175827,19325
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,348.15,0.565649667,1.15,1.00E-08,0.584350333,19326
CCc1ccccc1,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,373.15,-0.384056009,-0.38,1.00E-08,0.004056009,19327
CCc1ccccc1,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,298.15,-0.391974212,-0.2485,1.00E-08,0.143474212,19328
CCc1ccccc1,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,323.15,-0.389048731,-0.34,1.00E-08,0.049048731,19329
CCc1ccccc1,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,348.15,-0.386397968,-0.37,1.00E-08,0.016397968,19330
CCc1ccccc1,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,398.15,-0.382015765,-0.39,1.00E-08,-0.007984235,19331
CCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.709603713,-0.408,1.00E-08,0.301603713,19332
CCCC(C)CCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.649407558,-0.351,1.00E-08,0.298407558,19333
CCCCC(C)CC,CCCCCCCCCCCCCCCCCCCCCC,353.15,-0.328210486,-0.079,1.00E-08,0.249210486,19334
CCCC(C)CCC,CCCCCCCCCCCCCCCCCCCCCC,353.15,-0.329220088,-0.078,1.00E-08,0.251220088,19335
C1CCCCC1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,343.15,-0.867977561,-0.6311,1.00E-08,0.236877561,19336
C1CCCCC1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.868017669,-0.6773,1.00E-08,0.190717669,19337
C1CCCCC1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,348.15,-0.86799789,-0.6753,1.00E-08,0.19269789,19338
C1CCCCC1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,344.15,-0.867981666,-0.6694,1.00E-08,0.198581666,19339
CC1CCCC1,Cc1csc(N)n1,323.15,2.529536938,2.9144,1.00E-08,0.384863062,19340
CC1CCCC1,Cc1csc(N)n1,333.15,2.448693116,2.7646,1.00E-08,0.315906884,19341
CC1CCCCC1,CCOS(=O)(=O)OCC,303.15,1.553848607,2.0664,1.00E-08,0.512551393,19342
CC1CCCCC1,CCOS(=O)(=O)OCC,333.15,1.344499943,1.84,1.00E-08,0.495500057,19343
C1CCCC1,O=S1(=O)CCCO1,353.15,3.346602767,3.1408,1.00E-08,-0.205802767,19344
C1CCCC1,O=S1(=O)CCCO1,333.15,3.615696307,3.2734,1.00E-08,-0.342296307,19345
C1CCCC1,O=S1(=O)CCCO1,313.15,3.910716181,3.4938,1.00E-08,-0.416916181,19346
c1ccccc1,O=S1CCCC1,303.15,-0.214183458,0.7419,1.00E-08,0.956083458,19347
C1CCCC1,CC(=O)c1cccs1,333.15,0.988078633,1.4115,1.00E-08,0.423421367,19348
C1CCCC1,CC(=O)c1cccs1,313.15,1.083642356,1.5465,1.00E-08,0.462857644,19349
C1CCCC1,CC(=O)c1cccs1,303.15,1.136161885,1.6292,1.00E-08,0.493038115,19350
C1CCCCC1,O=Cc1cccs1,333.15,1.335587261,1.9741,1.00E-08,0.638512739,19351
C1CCCCC1,O=Cc1cccs1,313.15,1.458727493,2.0784,1.00E-08,0.619672507,19352
CC1CCCC1,CCSCCO,303.15,1.408640937,2.1852,1.00E-08,0.776559063,19353
CC1CCCC1,CCSCCO,333.15,1.253784349,1.9029,1.00E-08,0.649115651,19354
C1CCCCC1,CCCS(=O)CCC,333.15,0.715041791,1.2801,1.00E-08,0.565058209,19355
C1CCCCC1,CCCS(=O)CCC,313.15,0.765142488,1.5686,1.00E-08,0.803457512,19356
C1CCCCC1,CCCS(=O)CCC,303.15,0.791676321,1.6292,1.00E-08,0.837523679,19357
C1CCCCC1,CCCS(=O)CCC,298.15,0.805323396,1.7228,1.00E-08,0.917476604,19358
C=CCCCCCC,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,398.15,0.40233344,1.28,1.00E-08,0.87766656,19359
C=CCCCCCC,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,323.15,0.602434878,1.67,1.00E-08,1.067565122,19360
C=CCCCCCC,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,348.15,0.524480349,1.5,1.00E-08,0.975519651,19361
C=CCCCCCC,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,373.15,0.458522869,1.36,1.00E-08,0.901477131,19362
CCCCCCCC,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,323.15,1.132878315,2.06,1.00E-08,0.927121685,19363
CCCCCCCC,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,398.15,0.773235204,1.58,1.00E-08,0.806764796,19364
